212,9,2019-03-12 15:46:37.369+0000,147
213,9,2020-01-18 22:06:01.527+0000,153
214,10,2019-04-27 14:06:54.369+0000,118
215,10,2019-02-10 14:28:16.560+0000,175
216,10,2018-08-28 04:28:31.620+0000,235
217,10,2018-09-13 19:03:43.515+0000,187
218,10,2017-05-27 08:46:33.829+0000,47
219,10,2019-01-24 18:37:19.774+0000,231
220,10,2019-12-31 08:14:48.436+0000,37
221,10,2017-07-21 05:46:53.937+0000,56
222,10,2019-04-05 04:21:42.918+0000,130
223,10,2017-11-06 03:42:49.889+0000,151
224,10,2019-04-10 12:49:50.858+0000,167
225,10,2019-06-22 17:34:06.803+0000,217
226,10,2018-10-31 05:09:49.925+0000,249
227,10,2018-08-25 02:24:39.387+0000,0
228,10,2017-03-22 17:20:29.846+0000,26
229,10,2017-01-05 04:34:51.093+0000,22
230,10,2018-08-28 02:36:41.747+0000,250
231,10,2017-06-29 22:53:43.515+0000,117
232,10,2018-11-07 09:59:01.536+0000,114
233,10,2018-04-05 11:25:36.362+0000,59
234,10,2018-10-02 01:36:52.620+0000,150
235,10,2018-10-07 02:37:43.220+0000,98
236,10,2017-08-29 10:25:18.992+0000,117
237,10,2017-09-13 23:44:20.305+0000,100
238,11,2019-03-15 18:48:13.296+0000,177
239,11,2019-11-02 15:34:08.521+0000,14
240,11,2018-06-26 18:53:02.663+0000,89
241,11,2019-10-16 02:30:07.022+0000,177
242,11,2018-06-12 23:24:47.135+0000,63
243,11,2018-12-07 05:34:38.461+0000,239
244,11,2019-07-22 23:57:24.716+0000,237
245,11,2020-02-07 10:19:06.112+0000,246
246,11,2018-03-25 01:14:29.347+0000,231
247,11,2019-08-26 13:29:59.614+0000,172
248,11,2017-01-07 02:18:44.251+0000,199
249,11,2019-07-27 09:55:47.626+0000,239
250,11,2019-04-05 12:13:35.223+0000,202
251,11,2019-04-28 07:52:44.320+0000,23
252,11,2018-09-10 02:05:42.128+0000,159
253,11,2017-10-30 02:13:37.235+0000,77
254,11,2017-01-24 05:58:05.770+0000,229
255,11,2017-05-20 17:16:02.953+0000,62
256,11,2017-05-20 20:06:00.633+0000,135
257,11,2019-09-30 11:18:25.595+0000,108
258,11,2019-02-28 16:34:33.724+0000,58
259,11,2017-01-21 16:20:40.143+0000,146
260,11,2020-03-15 15:03:11.786+0000,116
261,11,2017-10-16 16:58:55.699+0000,165
262,11,2017-04-13 08:20:38.104+0000,156
263,11,2018-03-24 05:57:37.212+0000,106
264,11,2018-12-12 06:00:23.509+0000,255
265,12,2019-02-20 06:22:11.017+0000,173
266,12,2017-11-23 04:30:48.829+0000,27
267,12,2017-07-22 13:20:27.719+0000,201
268,12,2017-01-02 02:31:54.897+0000,152
269,12,2018-09-03 12:44:00.842+0000,84
270,12,2017-12-16 17:33:41.500+0000,169
271,12,2020-01-27 01:32:50.074+0000,93
272,12,2019-07-18 03:23:46.256+0000,236
273,12,2018-03-19 00:54:17.847+0000,76
274,12,2019-10-02 17:45:14.594+0000,52
275,12,2018-07-02 22:23:01.831+0000,211
276,12,2017-06-21 18:32:17.308+0000,137
277,12,2020-01-08 19:19:25.494+0000,96
278,12,2019-08-30 01:06:09.035+0000,37
279,12,2017-04-16 13:46:27.654+0000,46
280,12,2017-06-27 20:05:32.977+0000,164
281,12,2019-08-27 05:21:08.894+0000,34
282,12,2018-04-10 22:03:38.302+0000,105
283,12,2018-04-17 13:26:12.576+0000,156
284,12,2019-08-09 21:56:53.124+0000,30
285,12,2018-05-09 23:04:59.446+0000,156
286,12,2018-08-24 22:21:17.992+0000,2
287,12,2020-02-08 22:10:36.161+0000,146
288,12,2018-07-28 17:19:55.950+0000,133
289,12,2019-08-31 18:20:58.572+0000,120
290,12,2018-03-31 07:57:10.690+0000,132
291,12,2019-09-26 15:58:27.146+0000,167
292,12,2017-03-10 21:06:25.256+0000,146
293,12,2017-01-10 19:20:43.230+0000,204
294,12,2017-12-27 22:22:00.840+0000,168
295,12,2017-10-31 11:25:09.765+0000,176
296,12,2017-10-29 06:03:49.321+0000,67
297,12,2020-03-31 13:00:27.655+0000,180
298,12,2019-02-28 12:11:54.665+0000,142
299,12,2019-02-23 12:08:08.002+0000,177
300,12,2017-07-03 01:46:42.356+0000,73
301,12,2017-09-17 02:42:52.974+0000,42
302,12,2017-06-28 19:42:37.461+0000,213
303,13,2020-03-22 12:17:44.040+0000,93
304,13,2019-11-04 09:45:07.845+0000,3
305,13,2017-04-08 12:40:53.843+0000,158
306,13,2018-03-31 09:55:38.830+0000,185
307,13,2017-10-06 04:27:45.074+0000,64
308,13,2017-05-21 10:36:16.724+0000,183
309,13,2019-12-05 03:17:30.368+0000,245
310,13,2018-10-29 02:06:35.183+0000,129
311,13,2017-12-18 20:36:00.315+0000,140
312,13,2019-05-19 01:15:34.210+0000,187
313,13,2019-09-12 00:55:39.969+0000,73
314,13,2018-04-01 04:05:57.678+0000,208
315,13,2017-11-05 05:53:17.355+0000,199
316,13,2020-02-05 07:07:11.333+0000,217
317,13,2019-01-03 11:40:55.891+0000,199
318,13,2019-08-01 23:23:28.586+0000,49
319,13,2019-03-09 17:23:30.655+0000,163
320,13,2018-10-19 05:23:47.246+0000,61
321,13,2017-08-25 04:06:03.312+0000,222
322,13,2020-02-29 15:49:52.428+0000,126
323,13,2019-03-25 12:57:56.538+0000,54
324,13,2019-03-22 02:47:03.223+0000,198
325,13,2018-12-29 09:17:05.262+0000,26
326,13,2018-10-15 10:46:45.875+0000,177
327,13,2019-01-04 10:03:34.967+0000,5
328,13,2018-12-16 17:51:21.475+0000,64
329,13,2019-02-13 16:09:09.078+0000,211
330,13,2018-11-29 03:17:59.434+0000,128
331,13,2018-01-23 06:49:57.870+0000,135
332,13,2017-09-10 13:49:35.489+0000,24
333,13,2018-03-18 22:15:22.473+0000,33
334,14,2017-07-27 21:29:02.540+0000,149
335,14,2018-11-07 11:55:14.590+0000,139
336,14,2018-09-04 15:44:02.065+0000,196
337,14,2017-05-04 04:33:46.069+0000,181
338,14,2019-10-05 12:13:29.411+0000,232
339,14,2019-01-10 14:45:32.013+0000,70
340,14,2017-06-01 02:19:54.425+0000,95
341,14,2017-05-26 15:28:53.686+0000,208
342,14,2019-08-27 17:08:30.748+0000,189
343,14,2017-06-21 09:01:13.529+0000,198
344,14,2018-01-31 18:26:16.024+0000,87
345,14,2019-12-12 17:18:51.424+0000,236
346,14,2020-01-02 09:52:20.384+0000,65
347,14,2017-09-06 13:46:10.481+0000,180
348,14,2018-12-27 07:07:16.360+0000,185
349,14,2020-01-02 01:10:36.608+0000,164
350,14,2017-01-28 10:13:19.332+0000,69
351,14,2017-07-13 21:35:03.938+0000,206
352,14,2017-01-07 04:28:54.270+0000,127
353,14,2018-06-02 17:03:27.071+0000,166
354,14,2020-01-09 02:12:49.431+0000,214
355,14,2017-06-12 20:38:54.280+0000,4
356,15,2017-01-19 18:14:31.090+0000,124
357,15,2018-07-15 19:40:14.901+0000,16
358,15,2018-02-15 23:14:40.022+0000,53
359,15,2019-04-26 13:18:37.262+0000,195
360,15,2020-01-07 11:45:47.910+0000,36
361,15,2018-03-16 06:41:35.826+0000,133
362,15,2018-09-08 23:13:43.799+0000,127
363,15,2020-03-23 13:25:37.034+0000,162
364,15,2017-06-19 19:59:25.380+0000,135
365,15,2017-10-22 01:10:25.958+0000,3
366,15,2017-09-12 11:27:08.074+0000,89
367,15,2019-12-20 07:09:43.305+0000,193
368,15,2017-12-19 09:36:30.813+0000,56
369,15,2018-03-05 14:42:59.330+0000,233
370,15,2017-07-14 08:12:26.626+0000,105
371,15,2017-08-10 06:42:48.327+0000,205
372,15,2018-10-19 13:45:58.375+0000,124
373,15,2019-02-23 09:18:05.709+0000,207
374,16,2018-07-04 04:27:56.467+0000,219
375,16,2020-01-18 17:50:30.223+0000,27
376,16,2019-08-16 04:15:50.017+0000,150
377,16,2017-09-10 19:33:28.251+0000,61
378,16,2017-12-07 12:51:03.222+0000,249
379,16,2018-05-17 10:25:39.701+0000,70
380,16,2018-03-22 22:14:21.848+0000,198
381,16,2017-12-09 14:37:08.990+0000,66
382,16,2019-03-16 09:24:34.732+0000,159
383,16,2017-01-13 02:03:57.140+0000,29
384,16,2019-09-10 21:21:59.367+0000,20
385,16,2019-10-13 13:05:17.363+0000,84
386,16,2019-12-10 14:31:03.454+0000,113
387,16,2019-12-06 11:32:53.338+0000,140
388,16,2017-07-28 14:13:14.889+0000,4
389,16,2019-10-07 17:57:48.939+0000,34
390,16,2018-10-11 10:41:52.106+0000,77
391,16,2018-04-17 07:18:48.469+0000,231
392,16,2019-01-03 03:21:28.024+0000,61
393,16,2018-09-16 07:10:39.889+0000,150
394,16,2018-10-01 11:43:02.955+0000,253
395,16,2018-02-08 12:47:59.491+0000,219
396,16,2019-06-11 06:48:10.020+0000,101
397,16,2017-03-27 01:25:57.743+0000,94
398,16,2017-08-11 20:39:38.781+0000,53
399,16,2018-11-02 08:37:35.447+0000,104
400,16,2017-11-06 01:30:49.973+0000,246
401,16,2017-08-21 00:29:43.845+0000,85
402,16,2018-07-04 16:27:42.093+0000,63
403,16,2017-06-17 13:02:08.353+0000,225
404,16,2017-06-04 21:19:16.858+0000,47
405,17,2017-05-21 04:12:58.039+0000,43
406,17,2018-02-01 02:27:26.691+0000,90
407,17,2018-10-15 06:47:09.858+0000,121
408,17,2019-07-24 18:56:56.818+0000,100
409,17,2019-10-23 18:14:58.900+0000,248
410,17,2018-07-13 10:08:50.592+0000,141
411,17,2017-12-22 00:25:30.329+0000,22
412,17,2019-01-03 10:20:43.587+0000,204
413,17,2018-04-18 02:11:01.488+0000,176
414,17,2018-02-22 12:08:54.012+0000,245
415,17,2017-02-19 04:25:00.501+0000,20
416,17,2018-05-06 22:47:19.339+0000,92
417,17,2018-02-02 21:36:02.355+0000,141
418,17,2019-08-08 18:33:52.011+0000,71
419,17,2019-01-21 20:53:36.997+0000,134
420,17,2017-03-22 01:38:30.416+0000,148
421,17,2017-09-26 19:08:14.138+0000,174
422,17,2017-06-17 16:21:50.446+0000,3
423,17,2017-11-20 05:48:42.127+0000,195
424,17,2019-10-20 22:57:33.388+0000,76
425,17,2018-12-14 15:56:08.422+0000,66
426,17,2019-10-07 01:13:10.062+0000,198
427,17,2018-11-25 19:48:27.199+0000,115
428,17,2017-03-13 12:20:08.767+0000,31
429,17,2019-02-07 22:11:50.527+0000,194
430,17,2018-02-07 15:06:38.627+0000,226
431,17,2019-06-20 14:30:58.835+0000,108
432,17,2019-03-06 06:41:55.344+0000,32
433,17,2019-01-09 10:05:23.778+0000,239
434,17,2017-07-02 13:49:13.251+0000,95
435,17,2019-03-19 16:03:25.498+0000,12
436,17,2018-05-01 19:39:47.663+0000,4
437,17,2018-12-03 07:23:54.191+0000,138
438,17,2020-02-13 07:53:05.032+0000,190
439,17,2019-08-11 09:29:00.969+0000,148
440,17,2019-01-09 21:15:19.482+0000,132
441,17,2018-08-21 08:44:32.938+0000,57
442,17,2018-01-22 22:32:47.000+0000,224
443,17,2018-02-15 15:13:33.354+0000,243
444,17,2017-02-20 10:57:45.027+0000,97
445,17,2018-05-22 07:25:08.326+0000,207
446,17,2020-03-26 04:32:49.755+0000,183
447,17,2019-02-09 02:06:31.943+0000,110
448,17,2017-10-14 14:29:36.259+0000,98
449,17,2018-04-10 07:59:41.522+0000,248
450,17,2017-03-07 16:36:54.868+0000,172
451,18,2017-09-07 11:03:40.368+0000,87
452,18,2018-12-04 07:45:04.104+0000,115
453,18,2019-07-18 23:01:09.178+0000,115
454,18,2019-02-06 14:15:44.934+0000,69
455,18,2017-06-01 09:24:56.108+0000,21
456,18,2018-03-06 19:50:38.335+0000,148
457,18,2019-04-04 18:57:08.878+0000,219
458,18,2017-11-02 14:33:47.170+0000,209
459,18,2020-04-01 15:09:22.276+0000,238
460,18,2017-03-18 10:22:41.779+0000,179
461,18,2017-08-16 15:29:39.485+0000,225
462,18,2017-03-17 19:20:46.178+0000,28
463,19,2020-03-30 12:32:36.154+0000,67
464,19,2017-07-19 09:46:19.178+0000,107
465,19,2017-01-17 19:47:41.027+0000,30
466,19,2018-08-22 19:17:47.153+0000,30
467,19,2019-02-09 16:33:29.333+0000,15
468,19,2017-10-07 01:45:33.851+0000,232
469,19,2019-08-01 08:07:49.790+0000,175
470,19,2019-10-04 08:32:33.464+0000,212
471,19,2017-04-20 01:53:41.955+0000,88
472,19,2018-03-21 02:32:57.607+0000,216
473,19,2019-09-25 22:54:44.822+0000,123
474,19,2018-02-07 20:33:51.381+0000,201
475,19,2019-01-25 11:43:40.841+0000,219
476,19,2018-06-10 03:52:16.532+0000,10
477,19,2017-06-20 17:52:45.883+0000,205
478,19,2019-09-18 01:26:49.523+0000,70
479,19,2019-05-09 03:49:40.158+0000,80
480,19,2017-03-16 19:20:36.905+0000,253
481,19,2019-02-02 11:51:57.714+0000,250
482,19,2019-10-25 14:53:26.328+0000,132
483,19,2019-02-13 13:02:27.085+0000,190
484,19,2017-01-31 21:31:51.169+0000,230
485,19,2019-11-01 08:04:34.761+0000,0
486,19,2017-10-18 21:01:41.174+0000,82
487,19,2017-03-20 15:56:15.012+0000,68
488,19,2019-12-14 08:28:12.354+0000,192
489,19,2019-03-11 01:27:43.690+0000,243
490,19,2017-10-29 02:48:39.944+0000,77
491,19,2020-03-15 15:40:27.554+0000,220
492,19,2017-02-24 04:25:04.851+0000,188
493,19,2017-08-26 05:27:41.868+0000,219
494,19,2018-05-15 11:54:39.627+0000,233
495,19,2019-05-11 16:17:36.797+0000,84
496,19,2019-04-26 11:41:00.319+0000,195
497,19,2018-01-16 02:59:05.704+0000,57
498,19,2018-12-08 12:43:35.819+0000,7
499,20,2017-08-28 03:45:24.044+0000,9
500,20,2019-11-26 10:09:10.756+0000,46
501,21,2018-12-27 04:22:00.724+0000,176
502,21,2018-04-25 17:53:02.113+0000,147
503,21,2019-05-12 23:05:42.969+0000,164
504,21,2018-09-11 06:06:54.534+0000,104
505,21,2019-01-17 02:20:52.162+0000,45
506,21,2019-04-02 03:05:42.761+0000,160
507,21,2017-04-21 17:51:48.795+0000,165
508,21,2020-03-04 19:27:49.965+0000,170
509,21,2017-05-30 06:50:10.971+0000,96
510,21,2018-12-30 16:19:43.815+0000,202
511,21,2019-03-10 15:42:44.126+0000,134
512,21,2018-07-31 00:15:19.958+0000,243
513,21,2020-02-07 06:13:43.982+0000,240
514,21,2019-02-01 22:34:39.880+0000,39
515,21,2018-08-05 19:41:09.277+0000,3
516,21,2019-08-15 17:44:50.581+0000,103
517,21,2019-02-11 11:43:11.397+0000,63
518,21,2018-02-08 22:18:19.519+0000,64
519,21,2017-11-24 08:25:35.031+0000,187
520,21,2019-09-09 19:16:27.261+0000,181
521,21,2019-10-19 18:40:25.911+0000,213
522,21,2019-04-03 21:40:51.069+0000,71
523,21,2018-07-24 11:49:11.838+0000,13
524,21,2020-01-10 14:32:26.052+0000,195
525,21,2018-11-20 19:38:30.676+0000,130
526,21,2017-04-29 06:22:48.936+0000,160
527,21,2018-08-21 22:14:10.877+0000,119
528,21,2017-11-02 00:37:19.931+0000,19
529,21,2020-01-30 01:37:55.322+0000,74
530,21,2017-06-10 21:05:06.695+0000,156
531,21,2017-10-06 18:33:33.054+0000,130
532,22,2017-07-31 08:50:14.257+0000,92
533,22,2019-01-09 06:01:58.554+0000,8
534,22,2018-10-10 04:24:46.164+0000,127
535,22,2018-06-06 01:17:42.700+0000,18
536,22,2019-07-22 06:56:07.333+0000,3
537,22,2017-08-11 06:54:11.042+0000,20
538,22,2019-05-13 07:41:21.709+0000,236
539,22,2020-03-10 11:05:46.421+0000,247
540,22,2017-06-24 15:11:05.087+0000,141
541,22,2020-01-06 08:19:59.253+0000,140
542,22,2019-11-18 02:09:23.884+0000,48
543,22,2020-01-06 00:02:32.009+0000,20
544,22,2018-11-07 17:36:16.419+0000,245
545,22,2019-01-22 17:22:57.975+0000,253
546,22,2017-08-26 08:58:12.586+0000,190
547,22,2019-05-29 12:14:59.713+0000,152
548,22,2019-01-15 07:12:24.306+0000,185
549,22,2019-08-31 02:57:10.786+0000,148
550,22,2019-09-07 00:54:20.324+0000,154
551,22,2019-10-26 05:24:03.521+0000,207
552,22,2019-07-10 01:16:03.125+0000,241
553,22,2017-10-07 18:16:44.641+0000,173
554,22,2017-05-12 05:41:31.171+0000,110
555,22,2018-02-10 20:35:29.164+0000,34
556,22,2018-08-20 02:00:56.703+0000,117
557,22,2017-06-01 11:51:26.318+0000,181
558,22,2020-01-21 04:01:55.170+0000,95
559,22,2018-07-15 04:22:47.364+0000,4
560,22,2020-02-21 20:30:10.293+0000,76
561,22,2020-02-11 01:33:38.386+0000,43
562,22,2020-01-02 02:35:17.014+0000,154
563,22,2018-08-14 22:28:43.886+0000,140
564,22,2017-01-23 20:34:35.542+0000,185
565,22,2018-12-08 02:14:52.747+0000,181
566,22,2018-06-11 15:19:38.130+0000,246
567,22,2018-06-04 12:11:08.678+0000,85
568,22,2017-05-20 08:58:06.399+0000,194
569,22,2018-04-11 18:59:29.702+0000,45
570,22,2018-07-16 20:22:17.399+0000,143
571,22,2018-03-16 16:58:05.337+0000,26
572,22,2017-03-19 11:47:01.455+0000,107
573,22,2018-04-23 05:57:27.712+0000,148
574,22,2018-11-24 11:23:41.415+0000,169
575,22,2018-11-24 14:46:41.573+0000,199
576,22,2018-04-16 23:52:47.951+0000,114
577,22,2018-08-20 03:15:59.990+0000,248
578,22,2019-11-28 07:14:43.487+0000,136
579,23,2017-04-07 01:37:30.202+0000,174
580,23,2017-06-15 18:51:16.845+0000,53
581,23,2018-10-19 14:41:11.948+0000,18
582,23,2019-11-07 00:04:34.270+0000,169
583,23,2020-01-05 19:49:25.141+0000,119
